week,gameId,possessionTeam,playType,offenseFormation,personnelO,defendersInTheBox,numberOfPassRushers,personnelD,typeDropback,passResult,offensePlayResult,homeTeam,guestTeam,matches
10,2018111102,ATL,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,C,6,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,10,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,3.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,10,CLE,ATL,"[CLE , ATL]"
10,2018111102,CLE,play_type_pass,PISTOL,"3 RB, 1 TE, 1 WR",8.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,6,CLE,ATL,"[CLE , ATL]"
10,2018111102,CLE,play_type_pass,PISTOL,"3 RB, 1 TE, 1 WR",8.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,17,CLE,ATL,"[CLE , ATL]"
10,2018111102,CLE,play_type_pass,PISTOL,"3 RB, 1 TE, 1 WR",8.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,IN,0,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE,C,30,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,5.0,"4 DL, 3 LB, 4 DB",DESIGNED_ROLLOUT_LEFT,C,4,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,3.0,"3 DL, 3 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,C,5,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,6.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,1,CLE,ATL,"[CLE , ATL]"
10,2018111102,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,25,CLE,ATL,"[CLE , ATL]"
10,2018111102,CLE,play_type_pass,I_FORM,"1 RB, 3 TE, 1 WR",8.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,6,CLE,ATL,"[CLE , ATL]"
10,2018111102,CLE,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,13,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,18,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,2,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,S,-6,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,23,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,EMPTY,"0 RB, 1 TE, 4 WR",4.0,5.0,"3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,C,4,CLE,ATL,"[CLE , ATL]"
10,2018111102,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,10,CLE,ATL,"[CLE , ATL]"
10,2018111102,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,6.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,CLE,ATL,"[CLE , ATL]"
10,2018111102,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,11,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,3,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,CLE,ATL,"[CLE , ATL]"
10,2018111102,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",4.0,2.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,8,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,0,CLE,ATL,"[CLE , ATL]"
10,2018111102,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,CLE,ATL,"[CLE , ATL]"
10,2018111102,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,7,CLE,ATL,"[CLE , ATL]"
10,2018111102,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,9,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"3 DL, 3 LB, 5 DB",SCRAMBLE,I,0,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,3.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,7,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_LEFT,C,11,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",5.0,3.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,20,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,EMPTY,"0 RB, 1 TE, 4 WR",6.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,12,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,3.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,12,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,C,1,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SHOTGUN,"1 RB, 3 TE, 1 WR",8.0,5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,I,0,CLE,ATL,"[CLE , ATL]"
10,2018111102,CLE,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,14,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,1,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,3.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,8,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,6,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,7,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,6.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,31,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,6,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,6.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,9,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,7.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,3,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,5,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,5,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,7,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",SCRAMBLE,C,17,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,,"1 RB, 1 TE, 3 WR",5.0,0.0,"3 DL, 3 LB, 5 DB",UNKNOWN,I,0,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,4,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,3,CLE,ATL,"[CLE , ATL]"
10,2018111102,ATL,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"3 DL, 3 LB, 5 DB",SCRAMBLE,S,-13,CLE,ATL,"[CLE , ATL]"
10,2018111103,MIA,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,3.0,"2 DL, 3 LB, 6 DB",SCRAMBLE_ROLLOUT_RIGHT,C,9,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,3,GB,MIA,"[GB , MIA]"
10,2018111103,GB,play_type_pass,I_FORM,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,I,0,GB,MIA,"[GB , MIA]"
10,2018111103,GB,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,2,GB,MIA,"[GB , MIA]"
10,2018111103,GB,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,8,GB,MIA,"[GB , MIA]"
10,2018111103,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,19,GB,MIA,"[GB , MIA]"
10,2018111103,GB,play_type_pass,I_FORM,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,7,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,I,0,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,6.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,18,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,S,-8,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,8,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,6.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,39,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,10,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,6.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,7,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,I,0,GB,MIA,"[GB , MIA]"
10,2018111103,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,GB,MIA,"[GB , MIA]"
10,2018111103,GB,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,2.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,1,GB,MIA,"[GB , MIA]"
10,2018111103,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE,C,19,GB,MIA,"[GB , MIA]"
10,2018111103,GB,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_LEFT,C,6,GB,MIA,"[GB , MIA]"
10,2018111103,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,5,GB,MIA,"[GB , MIA]"
10,2018111103,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,GB,MIA,"[GB , MIA]"
10,2018111103,GB,play_type_sack,SHOTGUN,"0 RB, 1 TE, 4 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,S,-6,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,7,GB,MIA,"[GB , MIA]"
10,2018111103,GB,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,9,GB,MIA,"[GB , MIA]"
10,2018111103,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,11,GB,MIA,"[GB , MIA]"
10,2018111103,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,11,GB,MIA,"[GB , MIA]"
10,2018111103,GB,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,S,-11,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,4,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,I,0,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,14,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,I,0,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",3.0,3.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,6,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",3.0,3.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,8,GB,MIA,"[GB , MIA]"
10,2018111103,GB,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,I,0,GB,MIA,"[GB , MIA]"
10,2018111103,GB,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,5,GB,MIA,"[GB , MIA]"
10,2018111103,GB,play_type_pass,I_FORM,"1 RB, 2 TE, 2 WR",8.0,5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,8,GB,MIA,"[GB , MIA]"
10,2018111103,GB,play_type_pass,I_FORM,"1 RB, 2 TE, 2 WR",8.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,I,0,GB,MIA,"[GB , MIA]"
10,2018111103,GB,play_type_pass,I_FORM,"1 RB, 3 TE, 1 WR",8.0,5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,30,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,IN,0,GB,MIA,"[GB , MIA]"
10,2018111103,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,C,0,GB,MIA,"[GB , MIA]"
10,2018111103,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,25,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,5.0,"2 DL, 4 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,6.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,5,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_sack,SINGLEBACK,"1 RB, 3 TE, 1 WR",7.0,5.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,S,-7,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,20,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,8,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,5.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,I,0,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,I,0,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,I_FORM,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,5,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,6.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,2,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,7.0,"2 DL, 3 LB, 6 DB",SCRAMBLE_ROLLOUT_LEFT,S,-12,GB,MIA,"[GB , MIA]"
10,2018111103,GB,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,3.0,"4 DL, 3 LB, 4 DB",SCRAMBLE_ROLLOUT_RIGHT,C,0,GB,MIA,"[GB , MIA]"
10,2018111103,GB,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,14,GB,MIA,"[GB , MIA]"
10,2018111103,GB,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,6,GB,MIA,"[GB , MIA]"
10,2018111103,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_LEFT,I,0,GB,MIA,"[GB , MIA]"
10,2018111103,GB,play_type_pass,I_FORM,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,I,0,GB,MIA,"[GB , MIA]"
10,2018111103,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,4.0,"2 DL, 3 LB, 6 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,8,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,3.0,"2 DL, 3 LB, 5 DB",TRADITIONAL,C,1,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,13,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,5,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,S,-9,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,8,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",SCRAMBLE,S,-2,GB,MIA,"[GB , MIA]"
10,2018111103,MIA,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,S,-12,GB,MIA,"[GB , MIA]"
