,week,gameId,possessionTeam,playType,offenseFormation,personnelO,defendersInTheBox,numberOfPassRushers,personnelD,typeDropback,passResult,offensePlayResult,homeTeam,guestTeam,matches,quarter,down
11061,11,2018111800,ATL,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",SCRAMBLE,C,19,ATL,DAL,"[ATL , DAL]",4,2
11062,11,2018111800,ATL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,IN,0,ATL,DAL,"[ATL , DAL]",4,1
11063,11,2018111800,ATL,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,12,ATL,DAL,"[ATL , DAL]",4,1
11064,11,2018111800,ATL,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,21,ATL,DAL,"[ATL , DAL]",4,2
11065,11,2018111800,ATL,play_type_pass,SINGLEBACK,"1 RB, 3 TE, 1 WR",8.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,13,ATL,DAL,"[ATL , DAL]",4,1
11066,11,2018111800,ATL,play_type_pass,EMPTY,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,I,0,ATL,DAL,"[ATL , DAL]",4,3
11067,11,2018111800,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,3.0,"4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,C,7,ATL,DAL,"[ATL , DAL]",4,1
11068,11,2018111800,DAL,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,4,ATL,DAL,"[ATL , DAL]",4,1
11069,11,2018111800,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,3.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,2,ATL,DAL,"[ATL , DAL]",4,3
11070,11,2018111800,ATL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,6,ATL,DAL,"[ATL , DAL]",4,1
11071,11,2018111800,ATL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,11,ATL,DAL,"[ATL , DAL]",4,3
11072,11,2018111800,ATL,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,9,ATL,DAL,"[ATL , DAL]",4,1
11073,11,2018111800,ATL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,34,ATL,DAL,"[ATL , DAL]",4,2
11074,11,2018111800,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,ATL,DAL,"[ATL , DAL]",4,1
11075,11,2018111800,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,5,ATL,DAL,"[ATL , DAL]",4,2
11076,11,2018111800,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,3.0,"3 DL, 2 LB, 6 DB",SCRAMBLE_ROLLOUT_LEFT,C,10,ATL,DAL,"[ATL , DAL]",4,3
11077,11,2018111800,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,11,ATL,DAL,"[ATL , DAL]",4,1
11078,11,2018111800,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,ATL,DAL,"[ATL , DAL]",4,1
11079,11,2018111800,DAL,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",4.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE,C,19,ATL,DAL,"[ATL , DAL]",4,2
11080,11,2018111801,CIN,play_type_pass,SINGLEBACK,"2 RB, 1 TE, 2 WR",7.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,8,BAL,CIN,"[BAL , CIN]",1,1
11081,11,2018111801,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"1 DL, 5 LB, 5 DB",TRADITIONAL,C,5,BAL,CIN,"[BAL , CIN]",1,3
11082,11,2018111801,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,6,BAL,CIN,"[BAL , CIN]",1,1
11083,11,2018111801,CIN,play_type_pass,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,5,BAL,CIN,"[BAL , CIN]",1,1
11084,11,2018111801,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,BAL,CIN,"[BAL , CIN]",1,2
11085,11,2018111801,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"1 DL, 4 LB, 6 DB",TRADITIONAL,I,0,BAL,CIN,"[BAL , CIN]",1,3
11086,11,2018111801,BAL,play_type_pass,PISTOL,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,4,BAL,CIN,"[BAL , CIN]",1,1
11087,11,2018111801,BAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_LEFT,I,0,BAL,CIN,"[BAL , CIN]",1,3
11088,11,2018111801,CIN,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,6.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,BAL,CIN,"[BAL , CIN]",1,1
11089,11,2018111801,CIN,play_type_pass,PISTOL,"1 RB, 1 TE, 3 WR",6.0,5.0,"1 DL, 5 LB, 5 DB",TRADITIONAL,I,0,BAL,CIN,"[BAL , CIN]",1,3
11090,11,2018111801,BAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,C,0,BAL,CIN,"[BAL , CIN]",1,3
11091,11,2018111801,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,BAL,CIN,"[BAL , CIN]",2,2
11092,11,2018111801,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,6.0,"1 DL, 4 LB, 6 DB",TRADITIONAL,C,29,BAL,CIN,"[BAL , CIN]",2,3
11093,11,2018111801,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,21,BAL,CIN,"[BAL , CIN]",2,1
11094,11,2018111801,BAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,9,BAL,CIN,"[BAL , CIN]",2,2
11095,11,2018111801,BAL,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,7,BAL,CIN,"[BAL , CIN]",2,2
11096,11,2018111801,BAL,play_type_pass,I_FORM,"1 RB, 2 TE, 1 WR,1 DL",8.0,4.0,"4 DL, 3 LB, 4 DB",SCRAMBLE_ROLLOUT_RIGHT,C,16,BAL,CIN,"[BAL , CIN]",2,1
11097,11,2018111801,BAL,play_type_sack,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,6.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,S,-5,BAL,CIN,"[BAL , CIN]",2,2
11098,11,2018111801,BAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 1 LB, 7 DB",SCRAMBLE_ROLLOUT_LEFT,I,0,BAL,CIN,"[BAL , CIN]",2,3
11099,11,2018111801,CIN,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,2,BAL,CIN,"[BAL , CIN]",2,1
11100,11,2018111801,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"1 DL, 5 LB, 5 DB",TRADITIONAL,I,0,BAL,CIN,"[BAL , CIN]",2,3
11101,11,2018111801,BAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,9,BAL,CIN,"[BAL , CIN]",2,1
11102,11,2018111801,BAL,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",4.0,3.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,8,BAL,CIN,"[BAL , CIN]",2,3
11103,11,2018111801,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"1 DL, 4 LB, 6 DB",TRADITIONAL,I,0,BAL,CIN,"[BAL , CIN]",2,1
11104,11,2018111801,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"1 DL, 4 LB, 6 DB",TRADITIONAL,I,0,BAL,CIN,"[BAL , CIN]",2,1
11105,11,2018111801,CIN,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"1 DL, 4 LB, 6 DB",TRADITIONAL,S,-4,BAL,CIN,"[BAL , CIN]",2,2
11106,11,2018111801,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,3.0,"1 DL, 4 LB, 6 DB",TRADITIONAL,I,0,BAL,CIN,"[BAL , CIN]",2,3
11107,11,2018111801,BAL,play_type_pass,SHOTGUN,"1 RB, 0 TE, 4 WR",4.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,C,23,BAL,CIN,"[BAL , CIN]",2,2
11108,11,2018111801,BAL,play_type_pass,SHOTGUN,"1 RB, 0 TE, 4 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,BAL,CIN,"[BAL , CIN]",2,1
11109,11,2018111801,BAL,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,3.0,"4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,IN,0,BAL,CIN,"[BAL , CIN]",3,2
11110,11,2018111801,CIN,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,3.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,11,BAL,CIN,"[BAL , CIN]",3,1
11111,11,2018111801,CIN,play_type_pass,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,5.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,16,BAL,CIN,"[BAL , CIN]",3,2
11112,11,2018111801,CIN,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",9.0,5.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,C,4,BAL,CIN,"[BAL , CIN]",3,1
11113,11,2018111801,BAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,2.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,16,BAL,CIN,"[BAL , CIN]",3,1
11114,11,2018111801,BAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,BAL,CIN,"[BAL , CIN]",3,1
11115,11,2018111801,CIN,play_type_pass,SINGLEBACK,"2 RB, 1 TE, 2 WR",6.0,3.0,"2 DL, 4 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,C,5,BAL,CIN,"[BAL , CIN]",3,1
11116,11,2018111801,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"1 DL, 5 LB, 5 DB",TRADITIONAL,C,5,BAL,CIN,"[BAL , CIN]",3,3
11117,11,2018111801,CIN,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,5.0,"2 DL, 4 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,I,0,BAL,CIN,"[BAL , CIN]",3,1
11118,11,2018111801,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,2.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,22,BAL,CIN,"[BAL , CIN]",3,1
11119,11,2018111801,BAL,play_type_sack,PISTOL,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,S,-7,BAL,CIN,"[BAL , CIN]",3,1
11120,11,2018111801,BAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,17,BAL,CIN,"[BAL , CIN]",3,2
11121,11,2018111801,BAL,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,BAL,CIN,"[BAL , CIN]",3,1
11122,11,2018111801,BAL,play_type_pass,EMPTY,"1 RB, 2 TE, 2 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,14,BAL,CIN,"[BAL , CIN]",3,1
11123,11,2018111801,CIN,play_type_pass,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",SCRAMBLE_ROLLOUT_LEFT,I,0,BAL,CIN,"[BAL , CIN]",3,1
11124,11,2018111801,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,5.0,"1 DL, 4 LB, 6 DB",SCRAMBLE,I,0,BAL,CIN,"[BAL , CIN]",3,3
11125,11,2018111801,BAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,C,19,BAL,CIN,"[BAL , CIN]",4,3
11126,11,2018111801,BAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,8,BAL,CIN,"[BAL , CIN]",4,3
11127,11,2018111801,BAL,play_type_sack,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_LEFT,S,-2,BAL,CIN,"[BAL , CIN]",4,3
11128,11,2018111801,CIN,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,5,BAL,CIN,"[BAL , CIN]",4,1
11129,11,2018111801,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"1 DL, 5 LB, 5 DB",TRADITIONAL,C,5,BAL,CIN,"[BAL , CIN]",4,3
11130,11,2018111801,CIN,play_type_pass,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,5.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,3,BAL,CIN,"[BAL , CIN]",4,1
11131,11,2018111801,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,BAL,CIN,"[BAL , CIN]",4,2
11132,11,2018111801,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,6.0,"1 DL, 4 LB, 6 DB",TRADITIONAL,C,32,BAL,CIN,"[BAL , CIN]",4,3
11133,11,2018111801,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"2 DL, 4 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,I,0,BAL,CIN,"[BAL , CIN]",4,1
11134,11,2018111801,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,6.0,"1 DL, 4 LB, 6 DB",TRADITIONAL,I,0,BAL,CIN,"[BAL , CIN]",4,3
11135,11,2018111801,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,20,BAL,CIN,"[BAL , CIN]",4,1
11136,11,2018111801,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,7,BAL,CIN,"[BAL , CIN]",4,1
11137,11,2018111801,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"1 DL, 4 LB, 6 DB",TRADITIONAL,I,0,BAL,CIN,"[BAL , CIN]",4,2
11138,11,2018111801,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"1 DL, 4 LB, 6 DB",SCRAMBLE_ROLLOUT_LEFT,I,0,BAL,CIN,"[BAL , CIN]",4,3
11139,11,2018111801,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"1 DL, 4 LB, 6 DB",TRADITIONAL,I,0,BAL,CIN,"[BAL , CIN]",4,4
11140,11,2018111802,MIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,8,CHI,MIN,"[CHI , MIN]",1,1
11141,11,2018111802,CHI,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE,C,5,CHI,MIN,"[CHI , MIN]",1,2
11142,11,2018111802,CHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,6,CHI,MIN,"[CHI , MIN]",1,1
11143,11,2018111802,CHI,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,C,14,CHI,MIN,"[CHI , MIN]",1,2
11144,11,2018111802,CHI,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,S,-5,CHI,MIN,"[CHI , MIN]",1,2
11145,11,2018111802,CHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,6,CHI,MIN,"[CHI , MIN]",1,3
11146,11,2018111802,MIN,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",4.0,3.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,5,CHI,MIN,"[CHI , MIN]",1,2
11147,11,2018111802,MIN,play_type_pass,SINGLEBACK,"2 RB, 1 TE, 2 WR",7.0,4.0,"5 DL, 2 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,I,0,CHI,MIN,"[CHI , MIN]",1,1
11148,11,2018111802,MIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,6,CHI,MIN,"[CHI , MIN]",1,3
11149,11,2018111802,CHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,2,CHI,MIN,"[CHI , MIN]",1,1
11150,11,2018111802,CHI,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_LEFT,C,9,CHI,MIN,"[CHI , MIN]",1,2
11151,11,2018111802,CHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,IN,0,CHI,MIN,"[CHI , MIN]",2,1
11152,11,2018111802,MIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,CHI,MIN,"[CHI , MIN]",2,1
11153,11,2018111802,MIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,6.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,CHI,MIN,"[CHI , MIN]",2,3
11154,11,2018111802,CHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,C,12,CHI,MIN,"[CHI , MIN]",2,2
11155,11,2018111802,CHI,play_type_pass,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,3.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,CHI,MIN,"[CHI , MIN]",2,2
11156,11,2018111802,CHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,8,CHI,MIN,"[CHI , MIN]",2,3
11157,11,2018111802,CHI,play_type_pass,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,C,18,CHI,MIN,"[CHI , MIN]",2,1
11158,11,2018111802,MIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,CHI,MIN,"[CHI , MIN]",2,1
11159,11,2018111802,MIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,-5,CHI,MIN,"[CHI , MIN]",2,2
11160,11,2018111802,MIN,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",2.0,3.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,I,0,CHI,MIN,"[CHI , MIN]",2,3
11161,11,2018111802,CHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,6,CHI,MIN,"[CHI , MIN]",2,3
11162,11,2018111802,CHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,6,CHI,MIN,"[CHI , MIN]",2,2
11163,11,2018111802,CHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,C,0,CHI,MIN,"[CHI , MIN]",2,1
11164,11,2018111802,MIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,7,CHI,MIN,"[CHI , MIN]",2,1
11165,11,2018111802,MIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,11,CHI,MIN,"[CHI , MIN]",2,2
11166,11,2018111802,MIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,25,CHI,MIN,"[CHI , MIN]",2,1
11167,11,2018111802,MIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,IN,0,CHI,MIN,"[CHI , MIN]",2,1
11168,11,2018111802,CHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,6,CHI,MIN,"[CHI , MIN]",3,2
11169,11,2018111802,CHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"3 DL, 2 LB, 6 DB",SCRAMBLE_ROLLOUT_LEFT,I,0,CHI,MIN,"[CHI , MIN]",3,3
11170,11,2018111802,MIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,12,CHI,MIN,"[CHI , MIN]",3,2
11171,11,2018111802,MIN,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,5.0,"3 DL, 3 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,C,11,CHI,MIN,"[CHI , MIN]",3,1
11172,11,2018111802,MIN,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,7,CHI,MIN,"[CHI , MIN]",3,2
11173,11,2018111802,MIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,0,CHI,MIN,"[CHI , MIN]",3,3
11174,11,2018111802,CHI,play_type_pass,I_FORM,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,4,CHI,MIN,"[CHI , MIN]",3,1
11175,11,2018111802,CHI,play_type_pass,EMPTY,"1 RB, 3 TE, 1 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,10,CHI,MIN,"[CHI , MIN]",3,2
11176,11,2018111802,CHI,play_type_pass,EMPTY,"1 RB, 3 TE, 1 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,7,CHI,MIN,"[CHI , MIN]",3,1
11177,11,2018111802,CHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,CHI,MIN,"[CHI , MIN]",3,2
11178,11,2018111802,CHI,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,IN,0,CHI,MIN,"[CHI , MIN]",3,3
11179,11,2018111802,MIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,CHI,MIN,"[CHI , MIN]",3,1
11180,11,2018111802,MIN,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,9,CHI,MIN,"[CHI , MIN]",3,2
11181,11,2018111802,MIN,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,CHI,MIN,"[CHI , MIN]",3,3
11182,11,2018111802,MIN,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,5,CHI,MIN,"[CHI , MIN]",3,4
11183,11,2018111802,MIN,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,S,-8,CHI,MIN,"[CHI , MIN]",3,1
11184,11,2018111802,MIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,7,CHI,MIN,"[CHI , MIN]",3,2
